6406,148,Arthrobacter_phage_Stratus
6416,148,Arthrobacter_phage_Supakev
6423,148,Arthrobacter_phage_Suppi
6432,148,Arthrobacter_phage_Swenson
6436,148,Arthrobacter_phage_Synepsis
6439,148,Arthrobacter_phage_TaeYoung
6442,148,Arthrobacter_phage_Taj14
6447,148,Arthrobacter_phage_Tank
6454,148,Arthrobacter_phage_TattModd
6460,148,Arthrobacter_phage_Teacup
6464,148,Arthrobacter_phage_Temper16
6485,148,Arthrobacter_phage_Timinator
6491,148,Arthrobacter_phage_TinoCrisci
6505,148,Arthrobacter_phage_Tophat
6510,148,Arthrobacter_phage_Toulouse
6521,148,Arthrobacter_phage_Tribby
6542,148,Arthrobacter_phage_TymAbreu
6558,148,Arthrobacter_phage_Urla
6563,148,Arthrobacter_phage_Vallejo
8516,148,Arthrobacter_phage_vB_ArS-ArV2
7433,148,Arthrobacter_phage_vB_ArtM-ArV1
6581,148,Arthrobacter_phage_Vulture
6590,148,Arthrobacter_phage_Waltz
6597,148,Arthrobacter_phage_Wayne
6606,148,Arthrobacter_phage_Wheelbite
6614,148,Arthrobacter_phage_Wilde
6642,148,Arthrobacter_phage_Yank
6646,148,Arthrobacter_phage_Yeezus
6666,148,Arthrobacter_phage_Zartrosa
6686,148,Arthrobacter_phage_Zorro
9677,148,Azobacteroides_phage_ProJPt-Bp1
9309,148,Azospirillum_phage_Cd
9341,148,Bacillus_phage_0305phi8-36
7302,148,Bacillus_phage_AR9
7103,148,Bacillus_phage_Aurora
7899,148,Bacillus_phage_AvesoBmore
8821,148,Bacillus_phage_B4
9569,148,Bacillus_phage_Bam35c
8965,148,Bacillus_phage_Bastille
9052,148,Bacillus_phage_BCD7
8595,148,Bacillus_phage_Bcp1
9128,148,Bacillus_phage_BCP78
8043,148,Bacillus_phage_BCP8-2
7295,148,Bacillus_phage_Belinda
8557,148,Bacillus_phage_BigBertha
6912,148,Bacillus_phage_BM5
8523,148,Bacillus_phage_Bobb
7611,148,Bacillus_phage_Bp8p-C
9129,148,Bacillus_phage_BPS13
9293,148,Bacillus_phage_BtCS33
8491,148,Bacillus_phage_CAM003
8562,148,Bacillus_phage_CampHawk
7246,148,Bacillus_phage_Claudi
8443,148,Bacillus_phage_CP-51
7080,148,Bacillus_phage_Deep_Blue
7303,148,Bacillus_phage_DIGNKC
7216,148,Bacillus_phage_DirtyBetty
7335,148,Bacillus_phage_Eldridge
7860,148,Bacillus_phage_Eyuki
9455,148,Bacillus_phage_Fah
9485,148,Bacillus_phage_Gamma
9516,148,Bacillus_phage_GIL16c
8555,148,Bacillus_phage_Grass
8041,148,Bacillus_phage_JBP901
7818,148,Bacillus_phage_JL
7262,148,Bacillus_phage_Kida
8177,148,Bacillus_phage_Mater
8854,148,Bacillus_phage_MG-B1
8175,148,Bacillus_phage_Moonbeam
7183,148,Bacillus_phage_Nemo
7228,148,Bacillus_phage_Nigalana
7220,148,Bacillus_phage_NotTheCreek
8552,148,Bacillus_phage_Page
7887,148,Bacillus_phage_Palmer
8176,148,Bacillus_phage_Pascal
7934,148,Bacillus_phage_Pavlov
9300,148,Bacillus_phage_PBC1
7195,148,Bacillus_phage_PfEFR-5
7763,148,Bacillus_phage_phi4B1
7758,148,Bacillus_phage_phi4J1
8789,148,Bacillus_phage_phiAGATE
8708,148,Bacillus_phage_phiCM3
8850,148,Bacillus_phage_phiNIT1
9074,148,Bacillus_phage_phIS3501
7142,148,Bacillus_phage_Phrodo
8906,148,Bacillus_phage_PM1
8556,148,Bacillus_phage_Pony
8173,148,Bacillus_phage_Pookie
7232,148,Bacillus_phage_SageFayge
7294,148,Bacillus_phage_SalinJah
7817,148,Bacillus_phage_Shanette
7341,148,Bacillus_phage_Shbh1
8545,148,Bacillus_phage_Slash
7022,148,Bacillus_phage_SP-15
8561,148,Bacillus_phage_Spock
